pruid,prname,prnameFR,date,reporting_week,reporting_year,update,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
35,Ontario,Ontario,2020-05-16,20,2020,0,22310,2369,150.48,1842,257,12.42,15.98,1.73,5194,676,35.03,4.56,338.43,2.28,36.71,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-16,20,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-05-16,20,2020,0,42182,5197,490.23,3483,697,40.48,60.40,8.10,12527,1347,145.59,15.65,742.43,8.63,99.57,1.16
47,Saskatchewan,Saskatchewan,2020-05-16,20,2020,0,591,38,50.09,6,0,0.51,3.22,0.00,170,0,14.41,0,5.43,0.46,0.00,0.00
60,Yukon,Yukon,2020-05-16,20,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-05-23,21,2020,0,6817,231,153.44,135,9,3.04,5.20,0.20,661,19,14.88,0.43,33.00,0.74,1.29,0.03
59,British Columbia,Colombie-Britannique,2020-05-23,21,2020,0,2516,89,48.25,157,16,3.01,1.71,0.31,187,28,3.59,0.54,12.71,0.24,2.29,0.04
1,Canada,Canada,2020-05-23,21,2020,0,71902,7382,305.72,5968,643,25.37,31.39,2.73,14948,1597,63.56,6.79,1054.57,4.48,91.86,0.39
46,Manitoba,Manitoba,2020-05-23,21,2020,0,292,3,21.10,7,0,0.51,0.22,0.00,8,0,0.58,0,0.43,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-23,21,2020,0,121,1,15.33,0,0,0,0.13,0.00,1,0,0.13,0,0.14,0.02,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-23,21,2020,0,260,0,49.95,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-23,21,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-23,21,2020,0,1049,12,105.74,58,3,5.85,1.21,0.30,38,11,3.83,1.11,1.71,0.17,0.43,0.04
62,Nunavut,Nunavut,2020-05-23,21,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-05-23,21,2020,0,25037,2727,168.87,2028,186,13.68,18.39,1.25,5096,443,34.37,2.99,389.57,2.63,26.57,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-23,21,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-05-23,21,2020,0,46837,4655,544.33,3940,457,45.79,54.10,5.31,9852,1154,114.5,13.41,665.00,7.73,65.29,0.76
47,Saskatchewan,Saskatchewan,2020-05-23,21,2020,0,630,39,53.40,7,1,0.59,3.31,0.08,77,1,6.53,0.08,5.57,0.47,0.14,0.01
60,Yukon,Yukon,2020-05-23,21,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-05-30,22,2020,0,6991,174,157.35,143,8,3.22,3.92,0.18,405,17,9.12,0.38,24.86,0.56,1.14,0.03
59,British Columbia,Colombie-Britannique,2020-05-30,22,2020,0,2572,56,49.32,164,7,3.14,1.07,0.13,145,23,2.78,0.44,8.00,0.15,1.00,0.02
1,Canada,Canada,2020-05-30,22,2020,0,78208,6306,332.53,6666,698,28.34,26.81,2.97,13688,1341,58.2,5.7,900.86,3.83,99.71,0.42
46,Manitoba,Manitoba,2020-05-30,22,2020,0,294,2,21.25,7,0,0.51,0.14,0.00,5,0,0.36,0,0.29,0.02,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-30,22,2020,0,129,8,16.35,0,0,0,1.01,0.00,9,0,1.14,0,1.14,0.14,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-30,22,2020,0,261,1,50.14,3,0,0.58,0.19,0.00,1,0,0.19,0,0.14,0.03,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-30,22,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-30,22,2020,0,1056,7,106.45,60,2,6.05,0.71,0.20,19,5,1.92,0.5,1.00,0.10,0.29,0.03
62,Nunavut,Nunavut,2020-05-30,22,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-05-30,22,2020,0,27530,2493,185.68,2227,199,15.02,16.81,1.34,5220,385,35.21,2.6,356.14,2.40,28.43,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-30,22,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-05-30,22,2020,0,50650,3813,588.65,4439,499,51.59,44.31,5.80,8468,956,98.41,11.11,544.71,6.33,71.29,0.83
47,Saskatchewan,Saskatchewan,2020-05-30,22,2020,0,645,15,54.67,10,3,0.85,1.27,0.25,54,4,4.58,0.34,2.14,0.18,0.43,0.04
60,Yukon,Yukon,2020-05-30,22,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-06-06,23,2020,0,7137,146,160.64,146,3,3.29,3.29,0.07,320,11,7.2,0.25,20.86,0.47,0.43,0.01
59,British Columbia,Colombie-Britannique,2020-06-06,23,2020,0,2631,59,50.45,167,3,3.2,1.13,0.06,115,10,2.21,0.19,8.43,0.16,0.43,0.01
1,Canada,Canada,2020-06-06,23,2020,0,82850,4642,352.26,7354,688,31.27,19.74,2.93,10948,1386,46.55,5.89,663.14,2.82,98.29,0.42
46,Manitoba,Manitoba,2020-06-06,23,2020,0,300,6,21.68,7,0,0.51,0.43,0.00,8,0,0.58,0,0.86,0.06,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-06,23,2020,0,136,7,17.23,1,1,0.13,0.89,0.13,15,1,1.9,0.13,1.00,0.13,0.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-06,23,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,1,0,0.19,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-06,23,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-06-06,23,2020,0,1058,2,106.65,61,1,6.15,0.20,0.10,9,3,0.91,0.3,0.29,0.03,0.14,0.01
62,Nunavut,Nunavut,2020-06-06,23,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-06-06,23,2020,0,30199,2669,203.69,2384,157,16.08,18.00,1.06,5162,356,34.82,2.4,381.29,2.57,22.43,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-06,23,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-06-06,23,2020,0,52623,1973,611.58,4970,531,57.76,22.93,6.17,5786,1030,67.24,11.97,281.86,3.28,75.86,0.88
47,Saskatchewan,Saskatchewan,2020-06-06,23,2020,0,650,5,55.09,11,1,0.93,0.42,0.08,20,4,1.7,0.34,0.71,0.06,0.14,0.01
60,Yukon,Yukon,2020-06-06,23,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-06-13,24,2020,0,7382,245,166.15,150,4,3.38,5.51,0.09,391,7,8.8,0.16,35.00,0.79,0.57,0.01
59,British Columbia,Colombie-Britannique,2020-06-13,24,2020,0,2708,77,51.93,168,1,3.22,1.48,0.02,136,4,2.61,0.08,11.00,0.21,0.14,0.00
1,Canada,Canada,2020-06-13,24,2020,0,85840,2990,364.98,7674,320,32.63,12.71,1.36,7632,1008,32.45,4.29,427.14,1.82,45.71,0.19
46,Manitoba,Manitoba,2020-06-13,24,2020,0,303,3,21.90,7,0,0.51,0.22,0.00,9,0,0.65,0,0.43,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-13,24,2020,0,157,21,19.89,2,1,0.25,2.66,0.13,28,2,3.55,0.25,3.00,0.38,0.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-13,24,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-13,24,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-06-13,24,2020,0,1061,3,106.95,62,1,6.25,0.30,0.10,5,2,0.5,0.2,0.43,0.04,0.14,0.01
62,Nunavut,Nunavut,2020-06-13,24,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-06-13,24,2020,0,31989,1790,215.76,2479,95,16.72,12.07,0.64,4459,252,30.07,1.7,255.71,1.72,13.57,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-13,24,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-06-13,24,2020,0,53823,1200,625.52,5195,225,60.38,13.95,2.61,3173,756,36.88,8.79,171.43,1.99,32.14,0.37
47,Saskatchewan,Saskatchewan,2020-06-13,24,2020,0,664,14,56.28,13,2,1.1,1.19,0.17,19,3,1.61,0.25,2.00,0.17,0.29,0.02
60,Yukon,Yukon,2020-06-13,24,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-06-20,25,2020,0,7672,290,172.68,152,2,3.42,6.53,0.05,535,6,12.04,0.14,41.43,0.93,0.29,0.01
59,British Columbia,Colombie-Britannique,2020-06-20,25,2020,0,2789,81,53.48,168,0,3.22,1.55,0.00,158,1,3.03,0.02,11.57,0.22,0.00,0.00
1,Canada,Canada,2020-06-20,25,2020,0,87999,2159,374.16,7974,300,33.9,9.18,1.28,5149,620,21.89,2.64,308.43,1.31,42.86,0.18
46,Manitoba,Manitoba,2020-06-20,25,2020,0,313,10,22.62,7,0,0.51,0.72,0.00,13,0,0.94,0,1.43,0.10,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-20,25,2020,0,164,7,20.78,2,0,0.25,0.89,0.00,28,1,3.55,0.13,1.00,0.13,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-20,25,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-20,25,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-06-20,25,2020,0,1061,0,106.95,62,0,6.25,0.00,0.00,3,1,0.3,0.1,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-06-20,25,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-06-20,25,2020,0,33298,1309,224.59,2566,87,17.31,8.83,0.59,3099,182,20.9,1.23,187.00,1.26,12.43,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-20,25,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-06-20,25,2020,0,54673,850,635.40,5408,213,62.85,9.88,2.48,2050,438,23.82,5.09,121.43,1.41,30.43,0.35
47,Saskatchewan,Saskatchewan,2020-06-20,25,2020,0,726,62,61.53,13,0,1.1,5.25,0.00,76,2,6.44,0.17,8.86,0.75,0.00,0.00
60,Yukon,Yukon,2020-06-20,25,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-06-27,26,2020,0,7956,284,179.07,154,2,3.47,6.39,0.05,574,4,12.92,0.09,40.57,0.91,0.29,0.01
59,British Columbia,Colombie-Britannique,2020-06-27,26,2020,0,2877,88,55.17,174,6,3.34,1.69,0.12,169,6,3.24,0.12,12.57,0.24,0.86,0.02
1,Canada,Canada,2020-06-27,26,2020,0,89579,1580,380.88,8066,92,34.3,6.72,0.39,3739,392,15.9,1.67,225.71,0.96,13.14,0.06
46,Manitoba,Manitoba,2020-06-27,26,2020,0,322,9,23.27,7,0,0.51,0.65,0.00,19,0,1.37,0,1.29,0.09,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-27,26,2020,0,165,1,20.91,2,0,0.25,0.13,0.00,8,0,1.01,0,0.14,0.02,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-27,26,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-27,26,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-06-27,26,2020,0,1061,0,106.95,63,1,6.35,0.00,0.10,0,1,0,0.1,0.00,0.00,0.14,0.01
62,Nunavut,Nunavut,2020-06-27,26,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-06-27,26,2020,0,34473,1175,232.51,2618,52,17.66,7.93,0.35,2484,139,16.75,0.94,167.86,1.13,7.43,0.05
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-27,26,2020,0,27,0,16.43,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-06-27,26,2020,0,55078,405,640.11,5448,40,63.32,4.71,0.46,1255,253,14.59,2.94,57.86,0.67,5.71,0.07
47,Saskatchewan,Saskatchewan,2020-06-27,26,2020,0,777,51,65.86,13,0,1.1,4.32,0.00,113,0,9.58,0,7.29,0.62,0.00,0.00
60,Yukon,Yukon,2020-06-27,26,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-07-04,27,2020,0,8258,302,185.87,155,1,3.49,6.80,0.02,586,3,13.19,0.07,43.14,0.97,0.14,0.00
59,British Columbia,Colombie-Britannique,2020-07-04,27,2020,0,2946,69,56.49,177,3,3.39,1.32,0.06,157,9,3.01,0.17,9.86,0.19,0.43,0.01
1,Canada,Canada,2020-07-04,27,2020,0,91464,1885,388.89,8217,151,34.94,8.01,0.64,3465,243,14.73,1.03,269.29,1.14,21.57,0.09
46,Manitoba,Manitoba,2020-07-04,27,2020,0,325,3,23.49,7,0,0.51,0.22,0.00,12,0,0.87,0,0.43,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-04,27,2020,0,165,0,20.91,2,0,0.25,0.00,0.00,1,0,0.13,0,0.00,0.00,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-04,27,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-04,27,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-04,27,2020,0,1064,3,107.25,63,0,6.35,0.30,0.00,3,1,0.3,0.1,0.43,0.04,0.00,0.00
62,Nunavut,Nunavut,2020-07-04,27,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-07-04,27,2020,0,35653,1180,240.47,2651,33,17.88,7.96,0.22,2355,85,15.88,0.57,168.57,1.14,4.71,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-04,27,2020,0,30,3,18.26,0,0,0,1.83,0.00,3,0,1.83,0,0.43,0.26,0.00,0.00
24,Quebec,Québec,2020-07-04,27,2020,0,55783,705,648.30,5566,118,64.69,8.19,1.37,1110,158,12.9,1.84,100.71,1.17,16.86,0.20
47,Saskatchewan,Saskatchewan,2020-07-04,27,2020,0,796,19,67.47,14,1,1.19,1.61,0.08,70,1,5.93,0.08,2.71,0.23,0.14,0.01
60,Yukon,Yukon,2020-07-04,27,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-07-11,28,2020,0,8595,337,193.46,160,5,3.6,7.59,0.11,639,6,14.38,0.14,48.14,1.08,0.71,0.02
59,British Columbia,Colombie-Britannique,2020-07-11,28,2020,0,3052,106,58.53,187,10,3.59,2.03,0.19,175,13,3.36,0.25,15.14,0.29,1.43,0.03
1,Canada,Canada,2020-07-11,28,2020,0,93025,1561,395.53,8300,83,35.29,6.64,0.35,3446,234,14.65,0.99,223.00,0.95,11.86,0.05
46,Manitoba,Manitoba,2020-07-11,28,2020,0,325,0,23.49,7,0,0.51,0.00,0.00,3,0,0.22,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-11,28,2020,0,166,1,21.03,2,0,0.25,0.13,0.00,1,0,0.13,0,0.14,0.02,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-11,28,2020,0,262,1,50.33,3,0,0.58,0.19,0.00,1,0,0.19,0,0.14,0.03,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-11,28,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-11,28,2020,0,1066,2,107.45,63,0,6.35,0.20,0.00,5,0,0.5,0,0.29,0.03,0.00,0.00
62,Nunavut,Nunavut,2020-07-11,28,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-07-11,28,2020,0,36591,938,246.80,2680,29,18.08,6.33,0.20,2118,62,14.29,0.42,134.00,0.90,4.14,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-11,28,2020,0,33,3,20.08,0,0,0,1.83,0.00,6,0,3.65,0,0.43,0.26,0.00,0.00
24,Quebec,Québec,2020-07-11,28,2020,0,56406,623,655.54,5620,54,65.31,7.24,0.63,1328,172,15.43,2,89.00,1.03,7.71,0.09
47,Saskatchewan,Saskatchewan,2020-07-11,28,2020,0,815,19,69.08,15,1,1.27,1.61,0.08,38,2,3.22,0.17,2.71,0.23,0.14,0.01
60,Yukon,Yukon,2020-07-11,28,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-07-18,29,2020,0,9218,623,207.48,167,7,3.76,14.02,0.16,960,12,21.61,0.27,89.00,2.00,1.00,0.02
59,British Columbia,Colombie-Britannique,2020-07-18,29,2020,0,3197,145,61.31,189,2,3.62,2.78,0.04,251,12,4.81,0.23,20.71,0.40,0.29,0.01
1,Canada,Canada,2020-07-18,29,2020,0,94766,1741,402.93,8365,65,35.57,7.40,0.28,3302,148,14.04,0.63,248.71,1.06,9.29,0.04
46,Manitoba,Manitoba,2020-07-18,29,2020,0,337,12,24.35,7,0,0.51,0.87,0.00,12,0,0.87,0,1.71,0.12,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-18,29,2020,0,168,2,21.29,2,0,0.25,0.25,0.00,3,0,0.38,0,0.29,0.04,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-18,29,2020,0,262,0,50.33,3,0,0.58,0.00,0.00,1,0,0.19,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-18,29,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-18,29,2020,0,1067,1,107.55,63,0,6.35,0.10,0.00,3,0,0.3,0,0.14,0.01,0.00,0.00
62,Nunavut,Nunavut,2020-07-18,29,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-07-18,29,2020,0,37437,846,252.50,2711,31,18.29,5.71,0.21,1784,60,12.03,0.4,120.86,0.82,4.43,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-18,29,2020,0,36,3,21.91,0,0,0,1.83,0.00,6,0,3.65,0,0.43,0.26,0.00,0.00
24,Quebec,Québec,2020-07-18,29,2020,0,57299,893,665.92,5654,34,65.71,10.38,0.40,1516,88,17.62,1.02,127.57,1.48,4.86,0.06
47,Saskatchewan,Saskatchewan,2020-07-18,29,2020,0,941,126,79.76,15,0,1.27,10.68,0.00,145,1,12.29,0.08,18.00,1.53,0.00,0.00
60,Yukon,Yukon,2020-07-18,29,2020,0,13,2,30.24,0,0,0,4.65,0.00,2,0,4.65,0,0.29,0.66,0.00,0.00
48,Alberta,Alberta,2020-07-25,30,2020,0,10085,867,226.99,178,11,4.01,19.51,0.25,1490,18,33.54,0.41,123.86,2.79,1.57,0.04
59,British Columbia,Colombie-Britannique,2020-07-25,30,2020,0,3418,221,65.54,191,2,3.66,4.24,0.04,366,4,7.02,0.08,31.57,0.61,0.29,0.01
1,Canada,Canada,2020-07-25,30,2020,0,96984,2218,412.36,8388,23,35.66,9.43,0.10,3959,88,16.83,0.37,316.86,1.35,3.29,0.01
46,Manitoba,Manitoba,2020-07-25,30,2020,0,388,51,28.04,7,0,0.51,3.69,0.00,63,0,4.55,0,7.29,0.53,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-25,30,2020,0,170,2,21.54,2,0,0.25,0.25,0.00,4,0,0.51,0,0.29,0.04,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-25,30,2020,0,265,3,50.91,3,0,0.58,0.58,0.00,3,0,0.58,0,0.43,0.08,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-25,30,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-25,30,2020,0,1067,0,107.55,63,0,6.35,0.00,0.00,1,0,0.1,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-07-25,30,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-07-25,30,2020,0,38540,1103,259.94,2722,11,18.36,7.44,0.07,1949,42,13.15,0.28,157.57,1.06,1.57,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-25,30,2020,0,36,0,21.91,0,0,0,0.00,0.00,3,0,1.83,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-07-25,30,2020,0,58413,1114,678.87,5666,12,65.85,12.95,0.14,2007,46,23.33,0.53,159.14,1.85,1.71,0.02
47,Saskatchewan,Saskatchewan,2020-07-25,30,2020,0,1136,195,96.28,16,1,1.36,16.53,0.08,321,1,27.21,0.08,27.86,2.36,0.14,0.01
60,Yukon,Yukon,2020-07-25,30,2020,0,14,1,32.57,0,0,0,2.33,0.00,3,0,6.98,0,0.14,0.33,0.00,0.00
48,Alberta,Alberta,2020-08-01,31,2020,0,10842,757,244.03,196,18,4.41,17.04,0.41,1624,29,36.55,0.65,108.14,2.43,2.57,0.06
59,British Columbia,Colombie-Britannique,2020-08-01,31,2020,0,3640,222,69.80,195,4,3.74,4.26,0.08,443,6,8.5,0.12,31.71,0.61,0.57,0.01
1,Canada,Canada,2020-08-01,31,2020,0,98818,1834,420.16,8417,29,35.79,7.80,0.12,4052,52,17.23,0.22,262.00,1.11,4.14,0.02
46,Manitoba,Manitoba,2020-08-01,31,2020,0,417,29,30.14,8,1,0.58,2.10,0.07,80,1,5.78,0.07,4.14,0.30,0.14,0.01
13,New Brunswick,Nouveau-Brunswick,2020-08-01,31,2020,0,170,0,21.54,2,0,0.25,0.00,0.00,2,0,0.25,0,0.00,0.00,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-01,31,2020,0,266,1,51.10,3,0,0.58,0.19,0.00,4,0,0.77,0,0.14,0.03,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-01,31,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-08-01,31,2020,0,1069,2,107.76,64,1,6.45,0.20,0.10,2,1,0.2,0.1,0.29,0.03,0.14,0.01
62,Nunavut,Nunavut,2020-08-01,31,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-08-01,31,2020,0,39330,790,265.27,2739,17,18.47,5.33,0.11,1893,28,12.77,0.19,112.86,0.76,2.43,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-01,31,2020,0,36,0,21.91,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
24,Quebec,Québec,2020-08-01,31,2020,0,59457,1044,691.00,5678,12,65.99,12.13,0.14,2158,24,25.08,0.28,149.14,1.73,1.71,0.02
47,Saskatchewan,Saskatchewan,2020-08-01,31,2020,0,1334,198,113.07,18,2,1.53,16.78,0.17,393,3,33.31,0.25,28.29,2.40,0.29,0.02
60,Yukon,Yukon,2020-08-01,31,2020,0,14,0,32.57,0,0,0,0.00,0.00,1,0,2.33,0,0.00,0.00,0.00,0.00
48,Alberta,Alberta,2020-08-08,32,2020,0,11429,587,257.24,208,12,4.68,13.21,0.27,1344,30,30.25,0.68,83.86,1.89,1.71,0.04
59,British Columbia,Colombie-Britannique,2020-08-08,32,2020,0,3933,293,75.42,195,0,3.74,5.62,0.00,515,4,9.88,0.08,41.86,0.80,0.00,0.00
1,Canada,Canada,2020-08-08,32,2020,0,100362,1544,426.72,8438,21,35.88,6.56,0.09,3378,50,14.36,0.21,220.57,0.94,3.00,0.01
46,Manitoba,Manitoba,2020-08-08,32,2020,0,507,90,36.64,8,0,0.58,6.50,0.00,119,1,8.6,0.07,12.86,0.93,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-08-08,32,2020,0,176,6,22.30,2,0,0.25,0.76,0.00,6,0,0.76,0,0.86,0.11,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-08,32,2020,0,267,1,51.29,3,0,0.58,0.19,0.00,2,0,0.38,0,0.14,0.03,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-08,32,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-08-08,32,2020,0,1071,2,107.96,64,0,6.45,0.20,0.00,4,1,0.4,0.1,0.29,0.03,0.00,0.00
62,Nunavut,Nunavut,2020-08-08,32,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
