date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2022-05-11,New Brunswick,13,820420,,714.3,88,23.28,1010293.6,1
2022-05-11,Nova Scotia,12,1941095,,1836.3,180.1,25.91,1903547.5,1
2022-05-11,Prince Edward Island,11,260624,,35.9,21,24.7,1526902.9,1
2022-05-11,Yukon,60,,,,,,,0
2022-05-11,Northwest Territories,61,41303,,16.7,36.7,25.64,905668.2,1
2022-05-11,Nunavut,62,39789,,38.1,94.1,8.99,981814.1,1
2022-05-11,Canada,1,61479462,,37617.4,96.6,12.37,1579235,
2022-05-12,British Columbia,59,5971974,,3430.4,64.5,10.02,1122694.2,1
2022-05-12,Alberta,48,7086823,,2871.6,63.2,21.14,1559905.3,1
2022-05-12,Saskatchewan,47,1560279,,985,82.4,7.85,1305888.1,1
2022-05-12,Manitoba,46,1528584,,773.6,54.9,18.41,1084699.9,1
2022-05-12,Ontario,35,24101312,,14210.1,94,11.87,1595118.7,1
2022-05-12,Quebec,24,17501093,,11206.3,128.9,8.08,2012624.1,1
2022-05-12,Newfoundland and Labrador,10,653675,,620.1,117.9,10.21,1242794.3,1
2022-05-12,New Brunswick,13,821171,,734,90.4,21.21,1011218.4,1
2022-05-12,Nova Scotia,12,1942799,,1797,176.2,25.46,1905218.6,1
2022-05-12,Prince Edward Island,11,260675,,37.3,21.8,27.59,1527201.7,1
2022-05-12,Yukon,60,,,,,,,0
2022-05-12,Northwest Territories,61,41326,,18.3,40.1,24.22,906172.6,1
2022-05-12,Nunavut,62,39824,,37.4,92.4,7.63,982677.8,1
2022-05-12,Canada,1,61518740,,36721.1,94.3,12.14,1580243.9,
2022-05-13,British Columbia,59,5975566,,3388.3,63.7,9.96,1123369.4,1
2022-05-13,Alberta,48,7089171,,2679.9,59,21.42,1560422.1,1
2022-05-13,Saskatchewan,47,1561322,,973.6,81.5,7.6,1306761,1
2022-05-13,Manitoba,46,1529331,,762.6,54.1,18.38,1085229.9,1
2022-05-13,Ontario,35,24116414,,14293.1,94.6,11.52,1596118.2,1
2022-05-13,Quebec,24,17511155,,11008.4,126.6,7.86,2013781.2,1
2022-05-13,Newfoundland and Labrador,10,654731,,707.1,134.4,8.63,1244802,1
2022-05-13,New Brunswick,13,821809,,738.9,91,21.04,1012004,1
2022-05-13,Nova Scotia,12,1944569,,1774,174,25.57,1906954.3,1
2022-05-13,Prince Edward Island,11,260713,,38.4,22.5,25.28,1527424.3,1
2022-05-13,Yukon,60,,,,,,,0
2022-05-13,Northwest Territories,61,41352,,18.9,41.3,18.18,906742.7,1
2022-05-13,Nunavut,62,39886,,41.7,102.9,7.19,984207.7,1
2022-05-13,Canada,1,61555224,,36424.9,93.6,11.87,1581181.1,
2022-05-14,British Columbia,59,5978646,23923,3417.6,64.2,9.71,1123948.5,1
2022-05-14,Alberta,48,7091806,18543,2649,58.3,20.91,1561002.1,1
2022-05-14,Saskatchewan,47,1562027,6908,986.9,82.6,7.6,1307351.1,1
2022-05-14,Manitoba,46,1529898,5268,752.6,53.4,18.56,1085632.3,1
2022-05-14,Ontario,35,24128664,99475,14210.7,94.1,11.39,1596929,1
2022-05-14,Quebec,24,17519947,76468,10924,125.6,7.76,2014792.3,1
2022-05-14,Newfoundland and Labrador,10,654885,4437,633.9,120.5,9.2,1245094.8,1
2022-05-14,New Brunswick,13,822434,5387,769.6,94.8,19.1,1012773.7,1
2022-05-14,Nova Scotia,12,1946123,12307,1758.1,172.4,25.17,1908478.3,1
2022-05-14,Prince Edward Island,11,260760,279,39.9,23.4,20.79,1527699.7,1
2022-05-14,Yukon,60,,,,,,,0
2022-05-14,Northwest Territories,61,41355,128,18.3,40.1,17.19,906808.5,1
2022-05-14,Nunavut,62,39909,284,40.6,100.1,6.34,984775.2,1
2022-05-14,Canada,1,61585659,253407,36201,93,11.68,1581962.9,
2022-05-15,British Columbia,59,5981052,,3381.1,63.6,9.64,1124400.8,1
2022-05-15,Alberta,48,7093653,,2792.7,61.5,20.99,1561408.7,1
2022-05-15,Saskatchewan,47,1562595,,982,82.2,7.67,1307826.5,1
2022-05-15,Manitoba,46,1530401,,744,52.8,17.99,1085989.2,1
2022-05-15,Ontario,35,24136796,,14272.1,94.5,11.44,1597467.2,1
2022-05-15,Quebec,24,17528118,,10748,123.6,7.65,2015732,1
2022-05-15,Newfoundland and Labrador,10,655050,,605.7,115.2,9.15,1245408.5,1
2022-05-15,New Brunswick,13,822979,,803.9,99,18.02,1013444.8,1
2022-05-15,Nova Scotia,12,1947427,,1756.9,172.3,25.2,1909757,1
2022-05-15,Prince Edward Island,11,260781,,38,22.3,21.43,1527822.7,1
2022-05-15,Yukon,60,,,,,,,0
2022-05-15,Northwest Territories,61,41365,,17.9,39.2,17.6,907027.7,1
2022-05-15,Nunavut,62,39934,,41.7,102.9,7.53,985392.1,1
2022-05-15,Canada,1,61609356,,36184,92.9,11.7,1582571.6,
2022-05-16,British Columbia,59,5984348,,3386,63.7,9.41,1125020.4,1
2022-05-16,Alberta,48,7095778,,2635.6,58,20.23,1561876.4,1
2022-05-16,Saskatchewan,47,1563571,,957.9,80.2,7.37,1308643.3,1
2022-05-16,Manitoba,46,1531156,,731.3,51.9,17.25,1086525,1
2022-05-16,Ontario,35,24149029,,14366,95.1,11.19,1598276.8,1
2022-05-16,Quebec,24,17539571,,10619.6,122.1,7.44,2017049.1,1
2022-05-16,Newfoundland and Labrador,10,655893,,567,107.8,9.35,1247011.2,1
2022-05-16,New Brunswick,13,823692,,767.4,94.5,18.69,1014322.8,1
2022-05-16,Nova Scotia,12,1948571,,1685.6,165.3,25.23,1910878.9,1
2022-05-16,Prince Edward Island,11,260808,,37.1,21.8,23.46,1527980.9,1
2022-05-16,Yukon,60,,,,,,,0
2022-05-16,Northwest Territories,61,41384,,17.6,38.5,17.89,907444.4,1
2022-05-16,Nunavut,62,39983,,43.1,106.5,7.95,986601.2,1
2022-05-16,Canada,1,61642989,,35814.1,92,11.4,1583435.5,
2022-05-17,British Columbia,59,5987694,,3363.3,63.2,9.14,1125649.4,1
2022-05-17,Alberta,48,7099055,,2652.9,58.4,19.64,1562597.7,1
2022-05-17,Saskatchewan,47,1564694,,972.6,81.4,7.31,1309583.3,1
2022-05-17,Manitoba,46,1531870,,729.1,51.7,17.28,1087031.6,1
2022-05-17,Ontario,35,24164628,,13670.9,90.5,11.05,1599309.2,1
2022-05-17,Quebec,24,17551160,,10446.4,120.1,7.03,2018381.8,1
2022-05-17,Newfoundland and Labrador,10,657179,,701,133.3,8.25,1249456.2,1
2022-05-17,New Brunswick,13,824739,,751.9,92.6,18.45,1015612.1,1
2022-05-17,Nova Scotia,12,1950761,,1677.1,164.5,23.87,1913026.6,1
2022-05-17,Prince Edward Island,11,260848,,37.4,21.9,23.66,1528215.2,1
2022-05-17,Yukon,60,,,,,,,0
2022-05-17,Northwest Territories,61,41406,,16.4,36,10.43,907926.8,1
2022-05-17,Nunavut,62,40050,,41.6,102.6,7.22,988254.5,1
2022-05-17,Canada,1,61683289,,35060.6,90.1,11.07,1584470.7,
2022-05-18,British Columbia,59,5991385,,3362.3,63.2,8.91,1126343.3,1
2022-05-18,Alberta,48,7101412,,2541.7,55.9,19.8,1563116.6,1
2022-05-18,Saskatchewan,47,1565818,,962.7,80.6,7,1310524,1
2022-05-18,Manitoba,46,1532727,,713.9,50.7,17.15,1087639.8,1
2022-05-18,Ontario,35,24180090,,13542.6,89.6,10.87,1600332.5,1
2022-05-18,Quebec,24,17562191,,10268.4,118.1,6.77,2019650.4,1
2022-05-18,Newfoundland and Labrador,10,657563,,631.3,120,9.23,1250186.3,1
2022-05-18,New Brunswick,13,825457,,719.6,88.6,18.54,1016496.3,1
2022-05-18,Nova Scotia,12,1952245,,1592.9,156.2,24.05,1914481.8,1
2022-05-18,Prince Edward Island,11,260892,,38.3,22.4,20.9,1528473,1
2022-05-18,Yukon,60,,,,,,,0
2022-05-18,Northwest Territories,61,41431,,18.3,40.1,7.81,908474.9,1
2022-05-18,Nunavut,62,40107,,45.4,112.1,7.23,989661,1
2022-05-18,Canada,1,61720523,,34437.3,88.5,10.88,1585427.1,
2022-05-19,British Columbia,59,5994677,,3243.3,61,8.73,1126962.2,1
2022-05-19,Alberta,48,7104259,,2490.9,54.8,19.78,1563743.2,1
2022-05-19,Saskatchewan,47,1566838,,937,78.4,6.69,1311377.7,1
2022-05-19,Manitoba,46,1533458,,696.3,49.4,16.15,1088158.5,1
2022-05-19,Ontario,35,24194503,,13313,88.1,10.41,1601286.4,1
2022-05-19,Quebec,24,17571679,,10083.7,116,6.48,2020741.5,1
2022-05-19,Newfoundland and Labrador,10,657978,,614.7,116.9,9.18,1250975.3,1
2022-05-19,New Brunswick,13,826279,,729.7,89.9,18.48,1017508.5,1
2022-05-19,Nova Scotia,12,1953781,,1568.9,153.9,23.72,1915988.1,1
2022-05-19,Prince Edward Island,11,260913,,34,19.9,16.39,1528596,1
2022-05-19,Yukon,60,,,,,,,0
2022-05-19,Northwest Territories,61,41451,,17.9,39.2,8.8,908913.5,1
2022-05-19,Nunavut,62,40160,,48,118.4,7.44,990968.8,1
2022-05-19,Canada,1,61755181,,33777.3,86.8,10.55,1586317.4,
2022-05-20,British Columbia,59,5997843,,3182.4,59.8,8.61,1127557.4,1
2022-05-20,Alberta,48,7106539,,2481.1,54.6,19.12,1564245.1,1
2022-05-20,Saskatchewan,47,1567887,,937.9,78.5,6.47,1312255.7,1
2022-05-20,Manitoba,46,1534178,,692.4,49.1,15.8,1088669.4,1
2022-05-20,Ontario,35,24206580,,12880.9,85.3,10.16,1602085.7,1
2022-05-20,Quebec,24,17579581,,9775.1,112.4,6.29,2021650.2,1
2022-05-20,Newfoundland and Labrador,10,658415,,526.3,100.1,10.64,1251806.2,1
2022-05-20,New Brunswick,13,826899,,727.1,89.5,16.92,1018272,1
2022-05-20,Nova Scotia,12,1955193,,1517.7,148.8,22.45,1917372.8,1
2022-05-20,Prince Edward Island,11,260959,,35.1,20.6,16.26,1528865.5,1
2022-05-20,Yukon,60,,,,,,,0
2022-05-20,Northwest Territories,61,41466,,16.3,35.7,13.16,909242.4,1
2022-05-20,Nunavut,62,40201,,45,111,7.3,991980.5,1
2022-05-20,Canada,1,61784946,,32817.4,84.3,10.28,1587082,
2022-05-21,British Columbia,59,6000684,22038,3148.3,59.2,8.6,1128091.5,1
2022-05-21,Alberta,48,7108758,16952,2421.7,53.3,18.65,1564733.5,1
2022-05-21,Saskatchewan,47,1568429,6402,914.6,76.5,6.5,1312709.3,1
2022-05-21,Manitoba,46,1534755,4857,693.9,49.2,15.57,1089078.9,1
2022-05-21,Ontario,35,24216357,87693,12527.6,82.9,9.88,1602732.8,1
2022-05-21,Quebec,24,17585939,65992,9427.4,108.4,6.22,2022381.4,1
2022-05-21,Newfoundland and Labrador,10,659306,4421,631.6,120.1,9.14,1253500.2,1
2022-05-21,New Brunswick,13,827377,4943,706.1,87,16.65,1018860.7,1
2022-05-21,Nova Scotia,12,1956313,10190,1455.7,142.8,21.71,1918471.2,1
2022-05-21,Prince Edward Island,11,260970,210,30,17.6,16.67,1528930,1
2022-05-21,Yukon,60,,,,,,,0
2022-05-21,Northwest Territories,61,41475,120,17.1,37.6,13.33,909439.8,1
2022-05-21,Nunavut,62,40239,330,47.1,116.3,7.88,992918.1,1
2022-05-21,Canada,1,61809807,224148,32021.1,82.3,10.04,1587720.6,
2022-05-22,British Columbia,59,6003006,,3136.3,59,8.68,1128528,1
2022-05-22,Alberta,48,7110253,,2371.4,52.2,18.25,1565062.6,1
2022-05-22,Saskatchewan,47,1568967,,910.3,76.2,6.23,1313159.6,1
2022-05-22,Manitoba,46,1535135,,676.3,48,15.53,1089348.5,1
2022-05-22,Ontario,35,24222410,,12230.6,80.9,9.68,1603133.4,1
2022-05-22,Quebec,24,17593111,,9284.7,106.8,6.11,2023206.2,1
2022-05-22,Newfoundland and Labrador,10,659470,,631.4,120,9.21,1253812,1
2022-05-22,New Brunswick,13,827732,,679,83.6,16.73,1019297.8,1
2022-05-22,Nova Scotia,12,1957232,,1400.7,137.4,21.14,1919372.4,1
2022-05-22,Prince Edward Island,11,260983,,28.9,16.9,14.36,1529006.1,1
2022-05-22,Yukon,60,,,,,,,0
2022-05-22,Northwest Territories,61,41479,,16.3,35.7,14.91,909527.5,1
2022-05-22,Nunavut,62,40259,,46.4,114.6,7.08,993411.6,1
2022-05-22,Canada,1,61829242,,31412.3,80.7,9.86,1588219.8,
2022-05-23,British Columbia,59,6005376,,3004,56.5,8.56,1128973.5,1
2022-05-23,Alberta,48,7111901,,2303.3,50.7,17.86,1565425.3,1
2022-05-23,Saskatchewan,47,1569491,,845.7,70.8,6.28,1313598.1,1
2022-05-23,Manitoba,46,1535606,,635.7,45.1,14.9,1089682.8,1
2022-05-23,Ontario,35,24228944,,11416.4,75.6,9.54,1603565.9,1
2022-05-23,Quebec,24,17602213,,8948.9,102.9,6.09,2024252.9,1
2022-05-23,Newfoundland and Labrador,10,659674,,540.1,102.7,10.76,1254199.8,1
2022-05-23,New Brunswick,13,828310,,659.7,81.2,16.15,1020009.6,1
2022-05-23,Nova Scotia,12,1958068,,1356.7,133,20.71,1920192.2,1
2022-05-23,Prince Edward Island,11,261013,,29.3,17.2,11.22,1529181.9,1
2022-05-23,Yukon,60,,,,,,,0
2022-05-23,Northwest Territories,61,41486,,14.6,32,13.73,909681,1
2022-05-23,Nunavut,62,40285,,43.1,106.5,7.28,994053.2,1
2022-05-23,Canada,1,61851572,,29797.6,76.5,9.75,1588793.4,
2022-05-24,British Columbia,59,6008440,,2963.7,55.7,8.62,1129549.5,1
2022-05-24,Alberta,48,7113769,,2102,46.3,18.19,1565836.5,1
2022-05-24,Saskatchewan,47,1570392,,814,68.1,6.28,1314352.2,1
2022-05-24,Manitoba,46,1536299,,632.7,44.9,14.34,1090174.5,1
2022-05-24,Ontario,35,24240053,,10775,71.3,9.17,1604301.1,1
2022-05-24,Quebec,24,17612308,,8735.4,100.5,6.17,2025413.8,1
2022-05-24,Newfoundland and Labrador,10,660794,,516.4,98.2,10.46,1256329.2,1
2022-05-24,New Brunswick,13,829115,,625.1,77,15.95,1021000.9,1
2022-05-24,Nova Scotia,12,1959481,,1245.7,122.2,21.36,1921577.9,1
2022-05-24,Prince Edward Island,11,261037,,27,15.8,7.94,1529322.5,1
2022-05-24,Yukon,60,,,,,,,0
2022-05-24,Northwest Territories,61,41497,,13,28.5,15.38,909922.2,1
2022-05-24,Nunavut,62,40344,,42,103.6,8.16,995509.1,1
2022-05-24,Canada,1,61882734,,28492.1,73.2,9.59,1589593.9,
2022-05-25,British Columbia,59,6011646,,2894.4,54.4,8.83,1130152.3,1
2022-05-25,Alberta,48,7116727,,2187.9,48.2,17.4,1566487.6,1
2022-05-25,Saskatchewan,47,1571423,,800.7,67,6.44,1315215.1,1
2022-05-25,Manitoba,46,1537081,,622,44.1,14.42,1090729.4,1
2022-05-25,Ontario,35,24253595,,10500.7,69.5,8.94,1605197.4,1
2022-05-25,Quebec,24,17622831,,8662.9,99.6,6.27,2026624,1
2022-05-25,Newfoundland and Labrador,10,661200,,519.6,98.8,10.83,1257101.1,1
2022-05-25,New Brunswick,13,829838,,625.9,77.1,15.48,1021891.2,1
2022-05-25,Nova Scotia,12,1960802,,1222.4,119.9,20.79,1922873.3,1
2022-05-25,Prince Edward Island,11,261061,,24.1,14.1,7.1,1529463.1,1
2022-05-25,Yukon,60,,,,,,,0
2022-05-25,Northwest Territories,61,41508,,11,24.1,20.78,910163.4,1
2022-05-25,Nunavut,62,40390,,40.4,99.8,7.42,996644.1,1
2022-05-25,Canada,1,61917307,,28112,72.2,9.51,1590482,
2022-05-26,British Columbia,59,6015187,,2930,55.1,8.63,1130817.9,1
2022-05-26,Alberta,48,7118932,,2096.1,46.1,17.02,1566972.9,1
2022-05-26,Saskatchewan,47,1572548,,815.7,68.3,6.73,1316156.7,1
2022-05-26,Manitoba,46,1537081,,517.6,36.7,14.44,1090729.4,1
2022-05-26,Ontario,35,24266911,,10344,68.5,8.81,1606078.7,1
2022-05-26,Quebec,24,17632330,,8664.4,99.6,6.34,2027716.4,1
2022-05-26,Newfoundland and Labrador,10,661560,,511.7,97.3,10.66,1257785.6,1
2022-05-26,New Brunswick,13,830628,,621.3,76.5,14.44,1022864,1
2022-05-26,Nova Scotia,12,1962014,,1176.1,115.3,20.25,1924061.9,1
2022-05-26,Prince Edward Island,11,261081,,24,14.1,5.36,1529580.3,1
2022-05-26,Yukon,60,,,,,,,0
2022-05-26,Northwest Territories,61,41519,,9.7,21.3,20.59,910404.6,1
2022-05-26,Nunavut,62,40450,,41.4,102.2,8.28,998124.7,1
2022-05-26,Canada,1,61949446,,27752.1,71.3,9.33,1591307.5,
2022-05-27,British Columbia,59,6018055,,2887.4,54.3,8.65,1131357.1,1
2022-05-27,Alberta,48,7121104,,2080.7,45.8,17.21,1567451,1
2022-05-27,Saskatchewan,47,1573515,,804,67.3,6.56,1316966.1,1
2022-05-27,Manitoba,46,1537768,,512.9,36.4,14.21,1091216.9,1
2022-05-27,Ontario,35,24278208,,10232.6,67.7,8.74,1606826.4,1
2022-05-27,Quebec,24,17640600,,8717,100.2,6.32,2028667.4,1
2022-05-27,Newfoundland and Labrador,10,662177,,537.4,102.2,10.82,1258958.7,1
2022-05-27,New Brunswick,13,831125,,603.7,74.3,14.22,1023476.1,1
2022-05-27,Nova Scotia,12,1963281,,1155.4,113.3,20.44,1925304.4,1
2022-05-27,Prince Edward Island,11,261118,,22.7,13.3,5.66,1529797.1,1
2022-05-27,Yukon,60,,,,,,,0
2022-05-27,Northwest Territories,61,41535,,9.9,21.6,26.09,910755.4,1
2022-05-27,Nunavut,62,40507,,43.7,107.9,8.17,999531.2,1
2022-05-27,Canada,1,61978198,,27607.4,70.9,9.29,1592046.1,
2022-05-28,British Columbia,59,6020617,19933,2847.6,53.5,8.46,1131838.7,1
2022-05-28,Alberta,48,7122917,14159,2022.7,44.5,17.44,1567850.1,1
2022-05-28,Saskatchewan,47,1574096,5667,809.6,67.8,6.49,1317452.3,1
2022-05-28,Manitoba,46,1538352,3597,513.9,36.5,14.01,1091631.3,1
2022-05-28,Ontario,35,24286421,70064,10009.1,66.2,8.69,1607369.9,1
2022-05-28,Quebec,24,17647666,61727,8818.1,101.4,6.31,2029480,1
2022-05-28,Newfoundland and Labrador,10,662355,3049,435.6,82.8,13.18,1259297.1,1
2022-05-28,New Brunswick,13,831680,4303,614.7,75.7,14.2,1024159.5,1
2022-05-28,Nova Scotia,12,1964448,8135,1162.1,114,21.27,1926448.8,1
2022-05-28,Prince Edward Island,11,261143,173,24.7,14.5,5.78,1529943.5,1
2022-05-28,Yukon,60,,,,,,,0
2022-05-28,Northwest Territories,61,41544,69,9.9,21.6,26.09,910952.7,1
2022-05-28,Nunavut,62,40535,296,42.3,104.3,8.11,1000222.1,1
2022-05-28,Canada,1,62000979,191172,27310.3,70.2,9.31,1592631.3,
2022-05-29,British Columbia,59,6023011,,2857.9,53.7,8.23,1132288.8,1
2022-05-29,Alberta,48,7123716,,1923.3,42.3,17.33,1568026,1
2022-05-29,Saskatchewan,47,1574626,,808.4,67.7,6.56,1317895.9,1
2022-05-29,Manitoba,46,1538858,,531.9,37.7,13.19,1091990.4,1
2022-05-29,Ontario,35,24292789,,10054.1,66.5,8.43,1607791.4,1
2022-05-29,Quebec,24,17655671,,8937.1,102.8,6.26,2030400.6,1
2022-05-29,Newfoundland and Labrador,10,662547,,439.6,83.6,14.17,1259662.1,1
2022-05-29,New Brunswick,13,832107,,625,77,14.24,1024685.3,1
2022-05-29,Nova Scotia,12,1965236,,1143.4,112.1,20.95,1927221.6,1
2022-05-29,Prince Edward Island,11,261164,,25.9,15.1,5.52,1530066.6,1
2022-05-29,Yukon,60,,,,,,,0
2022-05-29,Northwest Territories,61,41551,,10.3,22.6,23.61,911106.2,1
2022-05-29,Nunavut,62,40571,,44.6,110,7.69,1001110.4,1
2022-05-29,Canada,1,62021052,,27401.4,70.4,9.11,1593146.9,
2022-05-30,British Columbia,59,6025831,,2922.1,54.9,8.14,1132818.9,1
2022-05-30,Alberta,48,7125840,,1991.3,43.8,17.63,1568493.5,1
2022-05-30,Saskatchewan,47,1575524,,861.9,72.1,6.2,1318647.5,1
2022-05-30,Manitoba,46,1539279,,524.7,37.2,13.26,1092289.2,1
2022-05-30,Ontario,35,24302324,,10482.9,69.4,8.36,1608422.5,1
2022-05-30,Quebec,24,17665353,,9020,103.7,6.42,2031514,1
2022-05-30,Newfoundland and Labrador,10,662866,,456,86.7,13.82,1260268.6,1
2022-05-30,New Brunswick,13,832695,,626.4,77.1,14.21,1025409.4,1
2022-05-30,Nova Scotia,12,1966463,,1199.3,117.6,21.17,1928424.8,1
2022-05-30,Prince Edward Island,11,261193,,25.7,15.1,6.67,1530236.5,1
2022-05-30,Yukon,60,,,,,,,0
2022-05-30,Northwest Territories,61,41561,,10.7,23.5,24,911325.5,1
2022-05-30,Nunavut,62,40644,,51.3,126.6,5.57,1002911.7,1
2022-05-30,Canada,1,62048778,,28172.3,72.4,9.16,1593859.1,
2022-05-31,British Columbia,59,6028536,,2870.9,54,7.87,1133327.5,1
2022-05-31,Alberta,48,7128199,,2061.4,45.4,16.85,1569012.7,1
2022-05-31,Saskatchewan,47,1576576,,883.4,73.9,5.92,1319528,1
2022-05-31,Manitoba,46,1540087,,541.1,38.4,13.94,1092862.5,1
2022-05-31,Ontario,35,24315421,,10766.9,71.3,8.34,1609289.3,1
2022-05-31,Quebec,24,17675711,,9057.6,104.2,6.48,2032705.2,1
2022-05-31,Newfoundland and Labrador,10,663490,,385.1,73.2,16.77,1261455,1
2022-05-31,New Brunswick,13,833482,,623.9,76.8,14.31,1026378.6,1
2022-05-31,Nova Scotia,12,1967782,,1185.9,116.3,20.72,1929718.3,1
2022-05-31,Prince Edward Island,11,261239,,28.9,16.9,7.43,1530506,1
2022-05-31,Yukon,60,,,,,,,0
2022-05-31,Northwest Territories,61,41585,,12.6,27.6,23.86,911851.8,1
2022-05-31,Nunavut,62,40716,,53.1,131.1,4.03,1004688.3,1
2022-05-31,Canada,1,62082029,,28470.7,73.1,9.11,1594713.2,
2022-06-01,British Columbia,59,6031710,,2866.3,53.9,7.52,1133924.2,1
2022-06-01,Alberta,48,7130267,,1934.3,42.6,16.56,1569467.9,1
2022-06-01,Saskatchewan,47,1577470,,863.9,72.3,5.87,1320276.2,1
2022-06-01,Manitoba,46,1540761,,525.7,37.3,12.58,1093340.8,1
2022-06-01,Ontario,35,24326204,,10372.7,68.7,8.16,1610002.9,1
2022-06-01,Quebec,24,17685759,,8989.7,103.4,6.78,2033860.7,1
2022-06-01,Newfoundland and Labrador,10,664031,,404.4,76.9,15.19,1262483.6,1
2022-06-01,New Brunswick,13,834113,,610.7,75.2,14.04,1027155.6,1
2022-06-01,Nova Scotia,12,1969130,,1189.7,116.7,20.53,1931040.2,1
2022-06-01,Prince Edward Island,11,261309,,35.4,20.8,8.06,1530916.1,1
2022-06-01,Yukon,60,,,,,,,0
2022-06-01,Northwest Territories,61,41596,,12.6,27.6,25,912093,1
2022-06-01,Nunavut,62,40771,,54.4,134.3,4.2,1006045.5,1
2022-06-01,Canada,1,62112326,,27859.9,71.6,9,1595491.5,
2022-06-02,British Columbia,59,6034640,,2779,52.2,7.51,1134475,1
2022-06-02,Alberta,48,7132256,,1903.4,41.9,16.29,1569905.7,1
2022-06-02,Saskatchewan,47,1578567,,859.9,72,5.7,1321194.4,1
2022-06-02,Manitoba,46,1541366,,612.1,43.4,12.37,1093770.1,1
2022-06-02,Ontario,35,24336301,,9912.9,65.6,7.99,1610671.2,1
2022-06-02,Quebec,24,17694399,,8867,102,6.84,2034854.3,1
2022-06-02,Newfoundland and Labrador,10,664421,,408.7,77.7,15.48,1263225,1
2022-06-02,New Brunswick,13,834792,,594.9,73.3,14.58,1027991.7,1
2022-06-02,Nova Scotia,12,1970337,,1189,116.6,21.13,1932223.9,1
2022-06-02,Prince Edward Island,11,261341,,37.1,21.8,7.31,1531103.5,1
2022-06-02,Yukon,60,,,,,,,0
2022-06-02,Northwest Territories,61,41618,,14.1,31,24.24,912575.4,1
2022-06-02,Nunavut,62,40837,,55.3,136.4,3.62,1007674.1,1
2022-06-02,Canada,1,62140080,,27233.4,70,9,1596204.4,
2022-06-03,British Columbia,59,6037688,,2804.7,52.7,7.33,1135048,1
2022-06-03,Alberta,48,7134111,,1858.1,40.9,16,1570314,1
2022-06-03,Saskatchewan,47,1579487,,853.1,71.4,5.43,1321964.4,1
2022-06-03,Manitoba,46,1542008,,605.7,43,11.79,1094225.7,1
2022-06-03,Ontario,35,24346130,,9703.1,64.2,7.89,1611321.7,1
2022-06-03,Quebec,24,17701929,,8761.3,100.8,6.87,2035720.2,1
2022-06-03,Newfoundland and Labrador,10,664985,,401.1,76.3,16.88,1264297.3,1
2022-06-03,New Brunswick,13,835273,,592.6,73,14.13,1028584.1,1
2022-06-03,Nova Scotia,12,1971450,,1167,114.4,20.81,1933315.4,1
2022-06-03,Prince Edward Island,11,261367,,35.6,20.8,8.03,1531255.9,1
2022-06-03,Yukon,60,,,,,,,0
2022-06-03,Northwest Territories,61,41627,,13.1,28.8,16.3,912772.7,1
2022-06-03,Nunavut,62,40871,,52,128.3,4.12,1008513.1,1
2022-06-03,Canada,1,62166131,,26847.6,69,8.9,1596873.6,
2022-06-04,British Columbia,59,6040304,19687,2812.4,52.9,7.31,1135539.8,1
2022-06-04,Alberta,48,7135574,12657,1808.1,39.8,15.86,1570636.1,1
2022-06-04,Saskatchewan,47,1579983,5887,841,70.4,5.2,1322379.5,1
2022-06-04,Manitoba,46,1542520,4168,595.4,42.3,11.23,1094589,1
2022-06-04,Ontario,35,24353128,66707,9529.6,63.1,7.72,1611784.9,1
2022-06-04,Quebec,24,17708700,61034,8719.1,100.3,6.92,2036498.9,1
2022-06-04,Newfoundland and Labrador,10,666350,3995,570.7,108.5,12.59,1266892.5,1
2022-06-04,New Brunswick,13,835778,4098,585.4,72.1,14.03,1029205.9,1
2022-06-04,Nova Scotia,12,1972651,8203,1171.9,114.9,20.76,1934493.1,1
2022-06-04,Prince Edward Island,11,261389,246,35.1,20.6,8.13,1531384.7,1
2022-06-04,Yukon,60,,,,,,,0
2022-06-04,Northwest Territories,61,41635,91,13,28.5,15.38,912948.1,1
2022-06-04,Nunavut,62,40884,349,49.9,123,3.72,1008833.8,1
2022-06-04,Canada,1,62188101,187122,26731.7,68.7,8.78,1597437.9,
2022-06-05,British Columbia,59,6042314,,2757.6,51.8,7.38,1135917.6,1
2022-06-05,Alberta,48,7136723,,1858.1,40.9,16.17,1570889,1
2022-06-05,Saskatchewan,47,1580441,,830.7,69.5,5.06,1322762.8,1
2022-06-05,Manitoba,46,1542865,,572.4,40.6,11.55,1094833.8,1
2022-06-05,Ontario,35,24359417,,9518.3,63,7.66,1612201.1,1
2022-06-05,Quebec,24,17716617,,8706.6,100.1,6.97,2037409.4,1
2022-06-05,Newfoundland and Labrador,10,666634,,583.9,111,11.6,1267432.5,1
2022-06-05,New Brunswick,13,836270,,594.7,73.2,13.88,1029811.8,1
2022-06-05,Nova Scotia,12,1973371,,1162.1,114,20.92,1935199.2,1
2022-06-05,Prince Edward Island,11,261408,,34.9,20.4,9.02,1531496.1,1
2022-06-05,Yukon,60,,,,,,,0
2022-06-05,Northwest Territories,61,41638,,12.4,27.3,16.09,913013.9,1
